backbone_id,sample_id,matched_CA_atom_count,global_ca_rmsd_A,global_backbone_rmsd_after_CA_fit_A,pocket_ca_rmsd_after_CA_fit_A,pocket_backbone_rmsd_after_CA_fit_A,ref_ca_rg_A,pred_ca_rg_A,delta_ca_rg_A,projected_min_protein_ligand_distance_A,projected_delta_ligand_clash_pair_count,projected_ligand_clash_pair_count_backbone,projected_ligand_clash_pair_count_sidechain,reference_contact_position_count,projected_contact_position_count,projected_contact_recovery_percent,projected_new_contact_percent,reference_hydrophobic_C_contact_pair_count,projected_hydrophobic_C_contact_pair_count,pred_mean_CA_Bfactor,pred_pocket_mean_CA_Bfactor,d_index,candidate_id,half_life_E_coli_in_vivo,instability_index,ligand_interface_sequence_recovery,sequence_recovery,stability_prediction,Sequence ID,solubility,usability,ligand_clash_total,is_stable,is_clash_free,is_full_contact_recovery,strict_gate_pass,conditional_gate_pass,accepted_representative,decision_status,selection_pool_rank,decision_note
buried_4_model_0,2,114,0.5354,0.5435,0.4566,0.4625,12.5308,12.5368,0.006,0.5645,9,0,9,15,17,100.0,11.7647,38,34,0.8536,0.8614,1,buried_4_model_0_1,>10 h,32.12,0.3529,0.4211,Stable,buried_4_model_0_b0_d1,0.9197521244201716,0.4847449096273377,9,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,3,114,1.3919,1.3742,1.247,1.2036,12.5308,12.4556,-0.0752,0.51,29,0,29,15,16,86.6667,18.75,38,98,0.8768,0.8847,2,buried_4_model_0_2,>10 h,19.17,0.2941,0.3246,Stable,buried_4_model_0_b0_d2,0.8325468048202614,0.4276539909527005,29,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,4,114,0.7218,0.7335,0.5088,0.505,12.5308,12.5633,0.0325,1.6429,4,0,4,15,16,100.0,6.25,38,39,0.8786,0.8838,3,buried_4_model_0_3,2 min,41.56,0.3529,0.4035,Potentially unstable,buried_4_model_0_b0_d3,0.9086866762139778,0.4673976400888803,4,False,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,5,114,0.7469,0.7475,0.4931,0.5183,12.5308,12.6093,0.0785,1.7775,2,0,2,15,16,100.0,6.25,38,37,0.8868,0.892,4,buried_4_model_0_4,>10 h,27.91,0.4118,0.3947,Stable,buried_4_model_0_b0_d4,0.8673924619044747,0.566140535204759,2,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,6,114,0.5694,0.5918,0.4536,0.4589,12.5308,12.5621,0.0313,0.613,10,0,10,15,17,100.0,11.7647,38,32,0.8437,0.8569,5,buried_4_model_0_5,>10 h,30.14,0.4118,0.4035,Stable,buried_4_model_0_b0_d5,0.7365913813008201,0.3199765040467025,10,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,7,114,0.662,0.6807,0.4675,0.4854,12.5308,12.5461,0.0153,0.781,9,0,9,15,17,100.0,11.7647,38,41,0.8843,0.8918,6,buried_4_model_0_6,>10 h,17.15,0.4118,0.3421,Stable,buried_4_model_0_b0_d6,0.8832628842981937,0.4498460565723314,9,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,8,114,0.7778,0.7876,0.5684,0.5733,12.5308,12.5813,0.0505,1.3195,2,0,2,15,17,100.0,11.7647,38,47,0.8584,0.8637,7,buried_4_model_0_7,>10 h,26.0,0.4118,0.3772,Stable,buried_4_model_0_b0_d7,0.7924898591966303,0.3633769055928986,2,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,9,114,0.6451,0.6479,0.4615,0.4776,12.5308,12.5907,0.06,2.2898,0,0,0,15,16,100.0,6.25,38,26,0.8633,0.8667,8,buried_4_model_0_8,>10 h,25.12,0.4118,0.4035,Stable,buried_4_model_0_b0_d8,0.8908021183200479,0.5998877545253652,0,True,True,True,True,True,True,Strict_selected,1.0,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_0,10,114,0.7698,0.7709,0.609,0.6068,12.5308,12.5909,0.0601,1.9607,1,0,1,15,17,100.0,11.7647,38,30,0.8688,0.8757,9,buried_4_model_0_9,>10 h,16.07,0.4118,0.386,Stable,buried_4_model_0_b0_d9,0.9119054722448487,0.4215661218216622,1,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_1,1,114,7.598,7.5714,9.8031,9.9147,14.0468,13.4568,-0.5901,0.5144,23,11,12,16,9,6.25,88.8889,28,64,0.8416,0.8187,0,buried_4_model_1_0,>10 h,62.84,0.6875,0.4211,Potentially unstable,buried_4_model_1_b0_d0,0.7748357556286953,0.4332929420727664,23,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,2,114,0.7883,0.7735,0.984,0.9259,14.0468,13.9643,-0.0826,2.4605,0,0,0,16,15,87.5,6.6667,28,12,0.8582,0.8216,1,buried_4_model_1_1,>10 h,46.58,0.6875,0.4561,Potentially unstable,buried_4_model_1_b0_d1,0.7835356494977226,0.4251573915016361,0,False,True,False,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,3,114,0.5899,0.59,0.6335,0.6252,14.0468,14.0847,0.0379,2.4337,0,0,0,16,14,87.5,0.0,28,23,0.8521,0.8467,2,buried_4_model_1_2,2 min,50.65,0.6875,0.3947,Potentially unstable,buried_4_model_1_b0_d2,0.7774903176760234,0.4303614074115096,0,False,True,False,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,4,114,7.7782,7.8277,10.0946,10.2801,14.0468,13.3648,-0.6821,0.5776,17,13,4,16,10,6.25,90.0,28,40,0.8511,0.8406,3,buried_4_model_1_3,2 min,45.94,0.625,0.4561,Potentially unstable,buried_4_model_1_b0_d3,0.7303448331263173,0.3862112516051085,17,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,5,114,0.8823,0.8807,1.1131,1.1026,14.0468,14.0849,0.038,2.364,0,0,0,16,15,93.75,0.0,28,29,0.8485,0.8226,4,buried_4_model_1_4,>10 h,46.04,0.625,0.4035,Potentially unstable,buried_4_model_1_b0_d4,0.7975975068557679,0.4672093430725468,0,False,True,False,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,6,114,3.8896,3.8765,4.1326,4.1198,14.0468,14.6064,0.5596,0.679,39,31,8,16,16,50.0,50.0,28,88,0.7663,0.7315,5,buried_4_model_1_5,>10 h,44.1,0.6875,0.4298,Potentially unstable,buried_4_model_1_b0_d5,0.8375867468841613,0.4952545019650444,39,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,7,114,1.5355,1.5132,1.4479,1.4556,14.0468,13.9471,-0.0997,1.9376,1,0,1,16,15,93.75,0.0,28,29,0.8317,0.7987,6,buried_4_model_1_6,>10 h,44.41,0.75,0.4474,Potentially unstable,buried_4_model_1_b0_d6,0.7953610939355861,0.4651695488012407,1,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,8,114,1.277,1.2425,1.8164,1.7181,14.0468,13.6474,-0.3995,0.7435,22,0,22,16,13,68.75,15.3846,28,79,0.8407,0.802,7,buried_4_model_1_7,2 min,43.79,0.6875,0.4474,Potentially unstable,buried_4_model_1_b0_d7,0.7526351994114049,0.4056492299279747,22,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,9,114,2.6949,2.686,3.4795,3.4822,14.0468,13.9045,-0.1423,1.4383,7,0,7,16,14,75.0,14.2857,28,53,0.8414,0.8074,8,buried_4_model_1_8,>10 h,53.57,0.6875,0.4298,Potentially unstable,buried_4_model_1_b0_d8,0.8009134368566748,0.4068998346334181,7,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_1,10,114,1.5122,1.4581,1.0647,1.0486,14.0468,14.2427,0.1959,1.7291,3,0,3,16,13,75.0,7.6923,28,55,0.8248,0.7961,9,buried_4_model_1_9,2 min,31.67,0.6875,0.4474,Stable,buried_4_model_1_b0_d9,0.8368599291725737,0.5025718413795982,3,True,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_4_model_3,1,114,0.8669,0.8464,0.4403,0.4416,13.0091,13.0277,0.0186,1.8938,1,0,1,19,18,89.4737,5.5556,28,45,0.8817,0.8902,0,buried_4_model_3_0,>10 h,33.41,0.5455,0.5,Stable,buried_4_model_3_b0_d0,0.8964860913698354,0.6627049108755327,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,2,114,0.5493,0.5433,0.4671,0.4612,13.0091,12.878,-0.1311,2.0343,0,0,0,19,19,89.4737,10.5263,28,46,0.8551,0.8623,1,buried_4_model_3_1,>10 h,35.74,0.5455,0.4474,Stable,buried_4_model_3_b0_d1,0.8876805372823121,0.5640369786798278,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,3,114,1.4529,1.4011,1.4711,1.3994,13.0091,13.1661,0.1569,2.2247,0,0,0,19,18,73.6842,22.2222,28,32,0.8682,0.8721,2,buried_4_model_3_2,>10 h,47.96,0.5455,0.4298,Potentially unstable,buried_4_model_3_b0_d2,0.882461164682286,0.5454192720395579,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,4,114,0.4323,0.4183,0.3126,0.3059,13.0091,13.0264,0.0172,2.6935,0,0,0,19,20,94.7368,10.0,28,38,0.8778,0.8828,3,buried_4_model_3_3,>10 h,41.27,0.5455,0.5088,Potentially unstable,buried_4_model_3_b0_d3,0.8866709286804086,0.601781808411871,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,5,114,0.3655,0.3548,0.3292,0.3322,13.0091,12.9523,-0.0568,2.9393,0,0,0,19,21,94.7368,14.2857,28,30,0.8712,0.8783,4,buried_4_model_3_4,>10 h,49.66,0.7273,0.5175,Potentially unstable,buried_4_model_3_b0_d4,0.8504275398888715,0.4382289543608815,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,6,114,2.1441,2.0956,2.0885,2.0607,13.0091,13.1338,0.1246,0.3707,22,0,22,19,20,73.6842,30.0,28,94,0.8469,0.8485,5,buried_4_model_3_5,>10 h,45.33,0.5455,0.5263,Potentially unstable,buried_4_model_3_b0_d5,0.8332467969790407,0.5214324292541405,22,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,7,114,0.4587,0.4695,0.3253,0.341,13.0091,13.0349,0.0257,2.5879,0,0,0,19,21,94.7368,14.2857,28,32,0.8687,0.8722,6,buried_4_model_3_6,>10 h,50.18,0.5,0.4649,Potentially unstable,buried_4_model_3_b0_d6,0.9079203797221366,0.5560514528050965,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,8,114,0.4004,0.393,0.3574,0.3562,13.0091,12.9456,-0.0635,2.2408,0,0,0,19,21,94.7368,14.2857,28,37,0.8722,0.8799,7,buried_4_model_3_7,>10 h,33.57,0.6364,0.4737,Stable,buried_4_model_3_b0_d7,0.834869460312657,0.4712511724425859,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,9,114,0.3792,0.369,0.2889,0.3009,13.0091,12.9572,-0.0519,2.6414,0,0,0,19,20,94.7368,10.0,28,31,0.8721,0.8789,8,buried_4_model_3_8,>10 h,45.47,0.5455,0.4825,Potentially unstable,buried_4_model_3_b0_d8,0.8812654466612347,0.5597610860980406,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_3,10,114,0.403,0.3939,0.3642,0.3623,13.0091,12.9961,-0.013,2.1081,0,0,0,19,20,94.7368,10.0,28,40,0.8564,0.8605,9,buried_4_model_3_9,>10 h,43.36,0.5909,0.4825,Potentially unstable,buried_4_model_3_b0_d9,0.8818911016339894,0.5189948349131024,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,1,114,1.9939,1.9462,1.2621,1.2314,13.4226,13.1003,-0.3223,1.0014,7,1,6,17,14,76.4706,7.1429,41,87,0.8369,0.8477,0,buried_4_model_4_0,>10 h,35.74,0.3158,0.3596,Stable,buried_4_model_4_b0_d0,0.9009439987210364,0.7064139147462878,7,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,2,114,3.0262,2.976,0.9953,0.9822,13.4226,13.4381,0.0155,1.2738,4,0,4,17,19,100.0,10.5263,41,82,0.8361,0.8456,1,buried_4_model_4_1,>10 h,27.75,0.3158,0.3684,Stable,buried_4_model_4_b0_d1,0.8961721000518853,0.6439028369254935,4,True,False,True,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,3,114,2.9411,2.8315,1.301,1.279,13.4226,13.619,0.1964,0.7147,20,0,20,17,16,76.4706,18.75,41,90,0.834,0.8501,2,buried_4_model_4_2,>10 h,27.77,0.3684,0.4035,Stable,buried_4_model_4_b0_d2,0.9275033299870168,0.7211759447058527,20,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,4,114,0.7677,0.765,0.561,0.5489,13.4226,13.2435,-0.1791,1.285,4,0,4,17,15,88.2353,0.0,41,76,0.8625,0.8786,3,buried_4_model_4_3,>10 h,26.54,0.3684,0.3947,Stable,buried_4_model_4_b0_d3,0.9114034551385458,0.7847385956252764,4,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,5,114,0.5559,0.5441,0.6281,0.6005,13.4226,13.3945,-0.0281,0.9951,7,0,7,17,17,88.2353,11.7647,41,82,0.8557,0.8701,4,buried_4_model_4_4,>10 h,35.58,0.4211,0.3772,Stable,buried_4_model_4_b0_d4,0.9082418974989136,0.7276746159954042,7,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,6,114,3.2241,3.1789,1.2408,1.281,13.4226,13.3947,-0.028,1.1675,9,0,9,17,16,82.3529,12.5,41,104,0.8482,0.8662,5,buried_4_model_4_5,>10 h,31.51,0.3684,0.3684,Stable,buried_4_model_4_b0_d5,0.9019033394732396,0.6859469327583843,9,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,7,114,1.505,1.436,0.5737,0.572,13.4226,13.6145,0.1919,2.1027,0,0,0,17,17,94.1176,5.8824,41,54,0.8442,0.861,6,buried_4_model_4_6,>10 h,32.63,0.3684,0.3684,Stable,buried_4_model_4_b0_d6,0.904954381882154,0.744323937660968,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,8,114,3.3305,3.2713,1.284,1.3037,13.4226,13.3898,-0.0329,1.2884,13,0,13,17,16,82.3529,12.5,41,96,0.8488,0.8607,7,buried_4_model_4_7,>10 h,28.21,0.4211,0.3947,Stable,buried_4_model_4_b0_d7,0.9119106120773643,0.6928402599694978,13,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,9,114,4.135,4.0422,2.7442,2.6796,13.4226,14.0057,0.5831,0.3872,27,1,26,17,17,70.5882,29.4118,41,115,0.7734,0.7757,8,buried_4_model_4_8,Unknown,28.27,0.3684,0.3596,Stable,buried_4_model_4_b0_d8,0.9083874730956496,0.6077440120769503,27,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_4,10,114,3.2641,3.1889,1.4078,1.4232,13.4226,13.553,0.1304,2.0352,0,0,0,17,16,82.3529,12.5,41,94,0.8195,0.8321,9,buried_4_model_4_9,>10 h,25.88,0.3158,0.3333,Stable,buried_4_model_4_b0_d9,0.867461848126047,0.6136355818571693,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_4_model_5,1,114,0.7899,0.794,0.6046,0.6559,13.2651,13.3435,0.0784,2.4325,0,0,0,18,19,88.8889,15.7895,19,18,0.8765,0.8859,0,buried_4_model_5_0,>10 h,21.37,0.4286,0.3947,Stable,buried_4_model_5_b0_d0,0.8969851423798675,0.6583940676833254,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
